0.5,0.03609299659729004,0.03713202476501465,0.03661918640136719,0.03281998634338379,0.03356599807739258
1.0,0.03418397903442383,0.03543591499328613,0.03555798530578613,0.03323197364807129,0.034590959548950195
2.0,0.03791403770446777,0.037181854248046875,0.03904604911804199,0.038973093032836914,0.03459286689758301
4.0,0.06165814399719238,0.050006866455078125,0.05414414405822754,0.04896402359008789,0.0544278621673584
8.0,0.07403993606567383,0.09398007392883301,0.08546185493469238,0.08020281791687012,0.07907891273498535
16.0,0.13720393180847168,0.10677504539489746,0.10548615455627441,0.12539005279541016,0.12363290786743164
32.0,0.16318798065185547,0.17019295692443848,0.17270708084106445,0.16376686096191406,0.16143488883972168
64.0,0.2739999294281006,0.2816479206085205,0.2908639907836914,0.2894871234893799,0.2815239429473877
128.0,0.5102989673614502,0.5257830619812012,0.5278420448303223,0.5174930095672607,0.5174031257629395
256.0,1.0128610134124756,1.0350029468536377,1.0371320247650146,1.040644884109497,1.0373289585113525
512.0,2.0932271480560303,2.071218967437744,2.0744619369506836,2.3665192127227783,2.049546003341675
1024.0,4.240725994110107,4.116819858551025,4.253440856933594,4.212306022644043,4.219208002090454
2048.0,8.394166946411133,8.556704044342041,8.534093856811523,8.38832712173462,8.529006004333496
