0.25,0.024415016174316406,0.015807151794433594,0.013222932815551758,0.01523900032043457,0.011922836303710938
0.5,0.012853145599365234,0.01406407356262207,0.012629985809326172,0.01240682601928711,0.01347804069519043
1.0,0.013844013214111328,0.013203859329223633,0.014052867889404297,0.014216184616088867,0.014311075210571289
2.0,0.01796889305114746,0.01591181755065918,0.018972158432006836,0.016227006912231445,0.017850160598754883
4.0,0.021302223205566406,0.027863025665283203,0.025603055953979492,0.018969058990478516,0.017017126083374023
8.0,0.030452966690063477,0.030154943466186523,0.028179168701171875,0.027746915817260742,0.027753114700317383
16.0,0.049080848693847656,0.04311203956604004,0.04503607749938965,0.051321983337402344,0.04905104637145996
32.0,0.06775283813476562,0.06645488739013672,0.06777501106262207,0.07273316383361816,0.07018709182739258
64.0,0.11517095565795898,0.12873601913452148,0.12702393531799316,0.11870312690734863,0.1266918182373047
128.0,0.23615217208862305,0.24054408073425293,0.2190699577331543,0.23965883255004883,0.2490229606628418
256.0,0.45967888832092285,0.43323206901550293,0.45956993103027344,0.45324110984802246,0.43569087982177734
512.0,0.898561954498291,0.8277568817138672,0.8026981353759766,0.8409988880157471,0.8628079891204834
1024.0,1.662945032119751,1.5980408191680908,1.65366792678833,1.6528990268707275,1.7433149814605713
