0.25,0.02236199378967285,0.01479792594909668,0.01340794563293457,0.014158964157104492,0.015188932418823242
0.5,0.014820098876953125,0.01836705207824707,0.013345956802368164,0.014172077178955078,0.015554189682006836
1.0,0.022160053253173828,0.017525196075439453,0.01506495475769043,0.014734029769897461,0.015451192855834961
2.0,0.018146038055419922,0.9180991649627686,0.017919063568115234,0.31241393089294434,0.025505781173706055
4.0,0.025556087493896484,0.02468395233154297,0.024322032928466797,0.020411014556884766,0.02514195442199707
8.0,0.03220200538635254,0.029664993286132812,0.031700849533081055,0.029977083206176758,0.02976393699645996
16.0,0.04906606674194336,0.04587578773498535,0.05417799949645996,0.05048203468322754,0.05006098747253418
32.0,0.07879400253295898,0.07936906814575195,0.0724489688873291,0.07782483100891113,0.07193994522094727
64.0,0.13583803176879883,0.13582897186279297,0.13897705078125,0.13642406463623047,0.13970303535461426
128.0,0.2572200298309326,0.2633650302886963,0.26026391983032227,0.24955987930297852,0.24993395805358887
256.0,0.4634571075439453,0.4714090824127197,0.4676239490509033,0.46379709243774414,0.4689300060272217
512.0,0.9748430252075195,0.9352750778198242,0.9519920349121094,0.9443709850311279,0.946418046951294
1024.0,1.8929100036621094,1.8677539825439453,1.8393590450286865,1.8560400009155273,1.8404440879821777
