0.5,0.04159808158874512,0.7539019584655762,0.031226158142089844,0.018303871154785156,0.017215967178344727
1.0,0.026826858520507812,0.0293271541595459,0.028300046920776367,0.030352115631103516,0.025762081146240234
2.0,0.03071308135986328,0.028311967849731445,0.04015803337097168,0.033506155014038086,0.0320279598236084
4.0,0.051078081130981445,0.047430992126464844,0.05052304267883301,0.04374098777770996,0.04638218879699707
8.0,0.08673310279846191,0.07966399192810059,0.07926297187805176,0.07850003242492676,0.0786139965057373
16.0,0.13365387916564941,0.1414940357208252,0.1325850486755371,0.12989592552185059,0.13157200813293457
32.0,0.26621294021606445,0.25960493087768555,0.24962306022644043,0.2367401123046875,0.2694869041442871
64.0,0.45534396171569824,0.46220898628234863,0.486037015914917,0.46317195892333984,0.4640369415283203
128.0,0.9097549915313721,0.88726806640625,0.882580041885376,0.9396688938140869,0.914902925491333
256.0,3.102874994277954,3.0917279720306396,3.1396310329437256,3.0746910572052,3.0927939414978027
512.0,6.243030071258545,6.19227409362793,6.3631298542022705,6.309298992156982,6.28751802444458
1024.0,12.780802011489868,12.774070024490356,12.948877096176147,12.854001998901367,12.848330020904541
2048.0,26.32994794845581,26.289191007614136,26.350876808166504,25.93405508995056,26.14787197113037
